"CECC.Record.Number","detention_length_base","censored_base","detention_length_extra","censored_extra","dyear","male","age","bigcity","serious_issue","mongol","tibetan","uyghur","other","buddhist","christian","cultist","falun_gong","muslim","religious_leader","student","activist_ngo","journalist_publishing","dangerous_professions"
"2018-00046",NA,1,NA,1,2017,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00586",NA,1,NA,1,2017,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2018-00588",NA,1,NA,1,2017,1,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2018-00395",NA,1,NA,1,2017,0,24.3534246575342,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2011-00803",68.2393139928377,1,68.2393139928377,1,2017,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00040",68.5021519860696,1,68.5021519860696,1,2017,1,24.4191780821918,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00061",68.5021519860696,1,68.5021519860696,1,2017,1,24.4191780821918,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-00345",53.9146433616979,0,53.9146433616979,0,2017,1,56.7150684931507,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00387",68.6992804809935,1,68.6992804809935,1,2017,0,55.358904109589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-00288",68.6992804809935,1,36.0088050727733,0,2017,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2017-00398",68.6992804809935,1,68.6992804809935,1,2017,0,54.8767123287671,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00358",68.7321352301475,1,68.7321352301475,1,2017,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-00102",NA,1,NA,1,2017,1,22.9041095890411,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"2020-00151",NA,1,NA,1,2017,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2018-00205",NA,1,NA,1,2017,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2018-00621",NA,1,NA,1,2017,1,87.4191780821918,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2018-00123",NA,1,NA,1,2017,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2018-00399",NA,1,NA,1,2017,1,36.4191780821918,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2019-00041",NA,1,NA,1,2017,1,57.6712328767123,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2018-00125",NA,1,NA,1,2017,1,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2020-00150",NA,1,NA,1,2017,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2019-00371",NA,1,NA,1,2017,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2019-00509",69.0278279725334,1,59.9927719551861,0,2017,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-00507",69.0278279725334,1,96.0015770279594,0,2017,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2020-00231",4.56681013240464,0,4.56681013240464,0,2017,0,22.2767123287671,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"2019-00106",69.4220849623813,1,69.4220849623813,1,2017,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00188",69.4220849623813,1,17.9715477872326,0,2017,1,73.7232876712329,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00060",0.492821237309853,0,0.492821237309853,0,2017,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00059",0.492821237309853,0,0.492821237309853,0,2017,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00055",0.492821237309853,0,0.492821237309853,0,2017,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00039",0.492821237309853,0,0.492821237309853,0,2017,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00057",0.492821237309853,0,0.492821237309853,0,2017,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00058",0.492821237309853,0,0.492821237309853,0,2017,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00056",0.492821237309853,0,0.492821237309853,0,2017,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00576",69.4877944606893,1,69.4877944606893,1,2017,1,31.7013698630137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2017-00388",69.6192134573052,1,17.9715477872326,0,2017,1,50.8904109589041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00089",69.6192134573052,1,69.6192134573052,1,2017,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00361",69.7177777047672,1,69.7177777047672,1,2017,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-00297",69.7177777047672,1,119.985543910372,0,2017,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2020-00304",69.7177777047672,1,11.9919834412064,0,2017,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2020-00298",69.7177777047672,1,36.0088050727733,0,2017,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2018-00155",69.7177777047672,1,5.97956434602622,0,2017,0,NA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"2020-00303",69.7177777047672,1,23.9839668824129,0,2017,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2020-00302",69.7177777047672,1,23.9839668824129,0,2017,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2020-00306",69.7177777047672,1,11.9919834412064,0,2017,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2020-00301",23.9511121332589,0,23.9511121332589,0,2017,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2020-00305",69.7177777047672,1,11.9919834412064,0,2017,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2020-00300",23.9511121332589,0,23.9511121332589,0,2017,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2020-00299",69.7177777047672,1,36.0088050727733,0,2017,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2021-00038",43.795380622269,0,43.795380622269,0,2017,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2021-00034",69.7506324539212,1,89.9891579327792,0,2017,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2017-00376",69.7506324539212,1,69.7506324539212,1,2017,1,50.5616438356164,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-00035",69.7506324539212,1,84.009593586753,0,2017,0,38.3150684931507,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2021-00020",69.7506324539212,1,59.9927719551861,0,2017,0,38.3150684931507,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2021-00041",69.7506324539212,1,69.7506324539212,1,2017,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-00037",69.7506324539212,1,41.9883694187995,0,2017,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2021-00033",69.7506324539212,1,96.0015770279594,0,2017,0,47.3150684931507,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2019-00287",69.7506324539212,1,107.993560469166,0,2017,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2021-00040",69.7506324539212,1,69.7506324539212,1,2017,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2021-00036",47.9679337648257,0,47.9679337648257,0,2017,0,38.3150684931507,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2021-00042",69.7506324539212,1,41.9883694187995,0,2017,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2021-00039",23.9511121332589,0,23.9511121332589,0,2017,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2019-00525",69.7834872030752,1,69.7834872030752,1,2017,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-00524",69.7834872030752,1,23.9839668824129,0,2017,0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2019-00523",69.7834872030752,1,96.0015770279594,0,2017,1,48.3123287671233,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2018-00018",69.8820514505372,1,69.8820514505372,1,2017,0,48.0356164383562,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00403",69.8820514505372,1,69.8820514505372,1,2017,1,53.1753424657534,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00397",69.9477609488452,1,69.9477609488452,1,2017,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00252",41.9883694187995,0,41.9883694187995,0,2017,1,43.2986301369863,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00250",36.0088050727733,0,36.0088050727733,0,2017,1,35.7013698630137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00354",49.5449617242172,0,49.5449617242172,0,2017,0,51.9150684931507,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-00364",NA,1,NA,1,2017,1,23.1452054794521,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2018-00364",NA,1,NA,1,2017,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2017-00341",NA,1,NA,1,2017,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2019-00199",NA,1,NA,1,2017,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2020-00244",NA,1,NA,1,2017,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2017-00339",NA,1,NA,1,2017,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00365",NA,1,NA,1,2017,1,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2017-00336",NA,1,NA,1,2017,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00349",NA,1,NA,1,2017,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2017-00340",NA,1,NA,1,2017,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00363",NA,1,NA,1,2017,1,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2017-00338",NA,1,NA,1,2017,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00335",NA,1,NA,1,2017,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2019-00421",NA,1,NA,1,2017,0,64.8520547945206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2019-00500",NA,1,NA,1,2017,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2018-00549",NA,1,NA,1,2017,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"2017-00337",NA,1,NA,1,2017,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2019-00420",NA,1,NA,1,2017,1,67.4602739726027,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2013-00086",70.0134704471531,1,70.0134704471531,1,2017,0,52.3041095890411,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-00285",70.0791799454611,1,84.009593586753,0,2017,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2018-00391",70.0791799454611,1,70.0791799454611,1,2017,1,39.2876712328767,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-00286",70.0791799454611,1,96.0015770279594,0,2017,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2018-00392",70.0791799454611,1,70.0791799454611,1,2017,1,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2020-00312",70.1120346946151,1,59.9927719551861,0,2017,1,42.2849315068493,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2014-00065",23.7211288891809,0,23.7211288891809,0,2017,1,30.2849315068493,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00311",70.1448894437691,1,70.1448894437691,1,2017,1,38.5616438356164,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00310",35.9759503236193,0,35.9759503236193,0,2017,1,53.4657534246575,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00133",70.2434536912311,1,11.9919834412064,0,2017,0,78.1369863013699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00328",19.9099779873181,0,19.9099779873181,0,2017,0,47.4684931506849,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2017-00395",70.342017938693,1,53.9474981108519,0,2017,1,55.0958904109589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00184",70.342017938693,1,19.9428327364721,0,2017,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00185",70.342017938693,1,70.342017938693,1,2017,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022-00199",70.407727437001,1,70.407727437001,1,2017,1,45.5890410958904,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2016-00105",28.6821960114335,0,28.6821960114335,0,2017,0,49.4246575342466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-00280",36.0088050727733,0,36.0088050727733,0,2017,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2022-00135",70.506291684463,1,239.971087820744,0,2017,0,33.213698630137,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"2019-00281",23.9839668824129,0,23.9839668824129,0,2017,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2019-00279",70.506291684463,1,48.0007885139797,0,2017,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2017-00359",70.539146433617,1,70.539146433617,1,2017,1,56.7287671232877,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-00253",70.6705654302329,1,36.0088050727733,0,2017,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2019-00254",70.6705654302329,1,48.0007885139797,0,2017,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2019-00255",17.9058382889247,0,17.9058382889247,0,2017,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2018-00433",70.6705654302329,1,70.6705654302329,1,2017,0,52.4767123287671,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2019-00251",70.6705654302329,1,84.009593586753,0,2017,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2017-00309",70.8019844268489,1,23.9839668824129,0,2017,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00327",70.8348391760029,1,70.8348391760029,1,2017,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00348",70.8348391760029,1,240.003942569898,0,2017,0,NA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"2019-00363",70.8676939251569,1,70.8676939251569,1,2017,1,45.2219178082192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2017-00326",70.9334034234649,1,70.9334034234649,1,2017,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00024",NA,1,NA,1,2017,1,52.3315068493151,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022-00022",NA,1,NA,1,2017,0,52.2520547945205,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"2016-00003",NA,1,NA,1,2017,1,40.2520547945205,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2016-00002",NA,1,NA,1,2017,1,56.2520547945205,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2017-00360",26.2180898248842,0,26.2180898248842,0,2017,1,32.213698630137,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2019-00404",NA,1,NA,1,2017,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2018-00513",70.9662581726189,1,70.9662581726189,1,2017,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-00026",NA,1,NA,1,2017,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2018-00186",NA,1,NA,1,2017,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00109",70.9662581726189,1,70.9662581726189,1,2017,0,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2017-00315",71.0648224200808,1,71.0648224200808,1,2017,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00270",71.0976771692348,1,5.0267766205605,0,2017,1,47.3780821917808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-02398",71.1305319183888,1,119.985543910372,0,2017,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2019-00366",71.1962414166968,1,71.1962414166968,1,2017,1,38.6739726027397,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2017-00293",71.2619509150048,1,71.2619509150048,1,2017,0,39.5342465753425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00506",71.2948056641588,1,71.2948056641588,1,2017,1,47.7205479452055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00030",71.2948056641588,1,42.0540789171075,0,2017,1,39.0027397260274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00314",71.4262246607747,1,71.4262246607747,1,2017,1,49.0082191780822,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00034",29.3392909945133,0,29.3392909945133,0,2017,0,47.3890410958904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00322",71.5576436573907,1,71.5576436573907,1,2017,1,47.3342465753425,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-00063",71.6890626540066,1,42.0540789171075,0,2017,1,43.1534246575342,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2018-00095",71.7219174031606,1,71.7219174031606,1,2017,1,64.1506849315068,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015-00379",71.7219174031606,1,71.7219174031606,1,2017,1,47.1232876712329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00020",71.8533363997766,1,71.8533363997766,1,2017,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00343",NA,1,NA,1,2017,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2018-00560",NA,1,NA,1,2017,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2005-00291",NA,1,NA,1,2017,1,53.3205479452055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012-00265",NA,1,NA,1,2017,1,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2019-00123",NA,1,NA,1,2017,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2018-00324",NA,1,NA,1,2017,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2018-00390",72.1818838913165,1,72.1818838913165,1,2017,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00600",72.1818838913165,1,36.0088050727733,0,2017,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00318",72.3133028879325,1,72.3133028879325,1,2017,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00317",72.3133028879325,1,72.3133028879325,1,2017,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00321",72.3133028879325,1,72.3133028879325,1,2017,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00319",72.3133028879325,1,72.3133028879325,1,2017,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015-00316",72.3133028879325,1,72.3133028879325,1,2017,1,39.5945205479452,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022-00119",14.6860728718336,0,14.6860728718336,0,2017,0,38.0493150684932,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"2018-00315",72.4775766337024,1,72.4775766337024,1,2017,0,27.3095890410959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2018-00145",72.5432861320104,1,36.0088050727733,0,2017,1,52.1561643835616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-00564",72.6089956303184,1,96.0015770279594,0,2017,0,64.5232876712329,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2015-00296",72.6418503794723,1,72.6418503794723,1,2017,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00373",72.6418503794723,1,45.0110063409666,0,2017,0,49.0547945205479,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-00024",72.6418503794723,1,72.6418503794723,1,2017,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-00025",72.6418503794723,1,72.6418503794723,1,2017,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-00494",NA,1,NA,1,2017,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2018-00147",NA,1,NA,1,2017,1,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2017-00320",NA,1,NA,1,2017,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-00263",NA,1,NA,1,2017,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2020-00117",NA,1,NA,1,2017,1,36.6219178082192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2017-00292",24.2796596247988,0,24.2796596247988,0,2017,0,51.8739726027397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00072",NA,1,NA,1,2017,1,36.0821917808219,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2018-00118",NA,1,NA,1,2017,1,NA,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"2018-00644",73.0689621184742,1,84.009593586753,0,2017,1,27.8246575342466,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2020-00116",73.1346716167822,1,73.1346716167822,1,2017,1,41.3095890410959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2019-00108",73.2660906133982,1,144.002365541939,0,2017,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-00025",73.2660906133982,1,144.002365541939,0,2017,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-00111",73.2660906133982,1,132.010382100733,0,2017,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-00109",73.2660906133982,1,144.002365541939,0,2017,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00348",20.107106482242,0,20.107106482242,0,2017,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00623",73.3975096100141,1,73.3975096100141,1,2017,1,48.3315068493151,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2021-00407",73.3975096100141,1,251.273121529717,0,2017,1,52.7150684931507,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"2021-00025",73.5289286066301,1,119.985543910372,0,2017,0,46.1534246575342,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"2019-00141",73.5617833557841,1,36.0088050727733,0,2017,0,49.7342465753425,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2017-00298",73.5617833557841,1,73.5617833557841,1,2017,1,50.3506849315068,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00297",73.6274928540921,1,73.6274928540921,1,2017,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-00234",19.0228997601603,0,19.0228997601603,0,2017,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-00233",73.726057101554,1,155.994348983145,0,2017,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2019-00236",73.726057101554,1,119.985543910372,0,2017,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2019-00237",73.726057101554,1,96.0015770279594,0,2017,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2019-00235",73.726057101554,1,132.010382100733,0,2017,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2017-00276",73.890330847324,1,73.890330847324,1,2017,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00356",73.890330847324,1,73.890330847324,1,2017,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00355",73.890330847324,1,73.890330847324,1,2017,0,54.9095890410959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00259",73.890330847324,1,11.9919834412064,0,2017,1,57.972602739726,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-00121",73.956040345632,1,48.0007885139797,0,2017,1,36.3178082191781,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-00329",73.956040345632,1,73.956040345632,1,2017,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2019-00157",NA,1,NA,1,2017,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2021-00402",NA,1,NA,1,2017,0,73,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2019-00370",NA,1,NA,1,2017,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2019-00493",NA,1,NA,1,2017,1,27.2219178082192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2018-00119",NA,1,NA,1,2017,0,NA,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"2019-00491",NA,1,NA,1,2017,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2019-00067",NA,1,NA,1,2017,1,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2017-00289",NA,1,NA,1,2017,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-00429",NA,1,NA,1,2017,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2017-00291",NA,1,NA,1,2017,0,56.7506849315068,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-00152",NA,1,NA,1,2017,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2018-00175",NA,1,NA,1,2017,1,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2019-00489",NA,1,NA,1,2017,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2019-00492",NA,1,NA,1,2017,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
